GEO_ID,STATE,STATEFP,LEA,SDNAME,TYPE,
2718660,MN,27,18660,Mahnomen Public School District,Unified,
2718750,MN,27,18750,Mahtomedi Public School District,Unified,
2718780,MN,27,18780,Mankato Public School District,Unified,
2718810,MN,27,18810,Maple Lake Public School District,Unified,
2718920,MN,27,18920,Grygla Public School District,Unified,
2718940,MN,27,18940,Marshall Public School District,Unified,
2718960,MN,27,18960,Martin County West Public School District,Unified,
2719170,MN,27,19170,McGregor Public School District,Unified,
2719320,MN,27,19320,Medford Public School District,Unified,
2720550,MN,27,20550,Melrose Public School District,Unified,
2720580,MN,27,20580,Menahga Public School District,Unified,
2720670,MN,27,20670,Milaca Public School District,Unified,
2721210,MN,27,21210,Milroy Public School District,Unified,
2721240,MN,27,21240,Minneapolis Public School District,Unified,
2721270,MN,27,21270,Minneota Public School District,Unified,
2721320,MN,27,21320,Montevideo Public School District,Unified,
2721360,MN,27,21360,Montgomery-Lonsdale School District,Unified,
2721390,MN,27,21390,Monticello Public School District,Unified,
2721420,MN,27,21420,Moorhead Public School District,Unified,
2721450,MN,27,21450,Moose Lake Public School District,Unified,
2721480,MN,27,21480,Mora Public School District,Unified,
2721540,MN,27,21540,Morris Public School District,Unified,
2722920,MN,27,22920,Westonka Public School District,Unified,
2722950,MN,27,22950,Mounds View Public School District,Unified,
2723010,MN,27,23010,Mountain Lake Public Schools,Unified,
2723310,MN,27,23310,Nashwauk-Keewatin School District,Unified,
2723370,MN,27,23370,Nevis Public School District,Unified,
2723400,MN,27,23400,New London-Spicer School District,Unified,
2723430,MN,27,23430,New Prague Area Schools,Unified,
2723490,MN,27,23490,New Ulm Public School District,Unified,
2723520,MN,27,23520,New York Mills Public School District,Unified,
2723550,MN,27,23550,Marshall County Central Schools,Unified,
2723580,MN,27,23580,Nicollet Public School District,Unified,
2723820,MN,27,23820,North Branch Public Schools,Unified,
2723850,MN,27,23850,North St. Paul-Maplewood School District,Unified,
2723880,MN,27,23880,Northfield Public School District,Unified,
2723910,MN,27,23910,Norwood Public School District,Unified,
2723970,MN,27,23970,Ogilvie Public School District,Unified,
2724030,MN,27,24030,Oklee Public School District,Unified,
2725050,MN,27,25050,Onamia Public School District,Unified,
2725080,MN,27,25080,Orono Public School District,Unified,
2725140,MN,27,25140,Osakis Public School District,Unified,
2725200,MN,27,25200,Osseo Public School District,Unified,
2728050,MN,27,28050,Owatonna Public School District,Unified,
2728080,MN,27,28080,Park Rapids Public School District,Unified,
2728110,MN,27,28110,Parkers Prairie Public School District,Unified,
2728140,MN,27,28140,Paynesville Public School District,Unified,
2728170,MN,27,28170,Pelican Rapids Public School District,Unified,
2728200,MN,27,28200,Pequot Lakes Public School District,Unified,
2728230,MN,27,28230,Perham Public School District,Unified,
2728290,MN,27,28290,Rushford-Peterson Public Schools,Unified,
2728320,MN,27,28320,Pierz Public School District,Unified,
2728350,MN,27,28350,Pillager Public School District,Unified,
2728380,MN,27,28380,Pine City Public School District,Unified,
2728950,MN,27,28950,Pine Island Public School District,Unified,
2728960,MN,27,28960,Pine Point Public School District,Unified,
2728970,MN,27,28970,Pine River-Backus Public School District,Unified,
2729070,MN,27,29070,Plummer Public School District,Unified,
2730030,MN,27,30030,Princeton Public School District,Unified,
2730060,MN,27,30060,Prior Lake-Savage Area Schools,Unified,
2730090,MN,27,30090,Proctor Public School District,Unified,
2730150,MN,27,30150,Randolph Public School District,Unified,
2730450,MN,27,30450,Red Lake Falls Public School District,Unified,
2730480,MN,27,30480,Red Wing Public School District,Unified,
2730510,MN,27,30510,Red Lake Public School District,Unified,
2730870,MN,27,30870,Northland Community Schools,Unified,
2731750,MN,27,31750,Richfield Public School District,Unified,
2731780,MN,27,31780,Robbinsdale Public School District,Unified,
2731800,MN,27,31800,Rochester Public School District,Unified,
2732070,MN,27,32070,Rockford Public School District,Unified,
2732250,MN,27,32250,Roseau Public School District,Unified,
2732390,MN,27,32390,Rosemount-Apple Valley-Eagan School District,Unified,
2732430,MN,27,32430,Roseville Public School District,Unified,
2732460,MN,27,32460,Rothsay Public School District,Unified,
2732490,MN,27,32490,Round Lake Public School District,Unified,
2732520,MN,27,32520,Royalton Public School District,Unified,
2732550,MN,27,32550,Rush City Public School District,Unified,
2732700,MN,27,32700,South Koochiching School District,Unified,
2732820,MN,27,32820,Sartell-St. Stephen School District,Unified,
2732850,MN,27,32850,Sauk Centre Public School District,Unified,
2732880,MN,27,32880,Sauk Rapids Public School District,Unified,
2732970,MN,27,32970,Sebeka Public School District,Unified,
2733000,MN,27,33000,Shakopee Public School District,Unified,
2733210,MN,27,33210,Sleepy Eye Public School District,Unified,
2733270,MN,27,33270,South St. Paul Public School District,Unified,
2733300,MN,27,33300,Spring Grove School District,Unified,
2733330,MN,27,33330,Spring Lake Park Public Schools,Unified,
2733390,MN,27,33390,Springfield Public School District,Unified,
2733420,MN,27,33420,St. Anthony-New Brighton Schools,Unified,
2733450,MN,27,33450,St. Charles Public School District,Unified,
2733480,MN,27,33480,St. Clair Public School District,Unified,
2733510,MN,27,33510,St. Cloud Public School District,Unified,
2733540,MN,27,33540,St. Francis Public School District,Unified,
2733600,MN,27,33600,St. James Public School District,Unified,
2733720,MN,27,33720,Nett Lake Public School District,Unified,
2733780,MN,27,33780,St. Louis Park Public School District,Unified,
2733790,MN,27,33790,St. Michael-Albertville School District,Unified,
2733810,MN,27,33810,South Washington County School District,Unified,
2733840,MN,27,33840,St. Paul Public School District,Unified,
2733870,MN,27,33870,St. Peter Public School District,Unified,
2733900,MN,27,33900,Staples-Motley School District,Unified,
2738160,MN,27,38160,Stewartville Public School District,Unified,
2738190,MN,27,38190,Stillwater Area Public School District,Unified,
2738280,MN,27,38280,Swanville Public School District,Unified,
2738850,MN,27,38850,Thief River Falls School District,Unified,
2738880,MN,27,38880,Esko Public School District,Unified,
2740665,MN,27,40665,Triton School District,Unified,
2740680,MN,27,40680,Truman Public School District,Unified,
2740740,MN,27,40740,Lake Superior Public School District,Unified,
2740810,MN,27,40810,Ulen-Hitterdal Public School District,Unified,
2740830,MN,27,40830,Underwood Public School District,Unified,
2740860,MN,27,40860,Upsala Public School District,Unified,
2740920,MN,27,40920,Verndale Public School District,Unified,
2741040,MN,27,41040,Virginia Public School District,Unified,
2741060,MN,27,41060,Wabasha-Kellogg Public School District,Unified,
2741430,MN,27,41430,Wabasso Public School District,Unified,
2741460,MN,27,41460,Waconia Public School District,Unified,
2741850,MN,27,41850,Warroad Public School District,Unified,
2741880,MN,27,41880,Waseca Public School District,Unified,
2741910,MN,27,41910,Watertown-Mayer Public School District,Unified,
2742120,MN,27,42120,Waubun Public School District,Unified,
2742160,MN,27,42160,Wayzata Public School District,Unified,
2742270,MN,27,42270,West St. Paul-Mendota Heights-Eagan School District,Unified,
2742330,MN,27,42330,Wheaton Area School Public School District,Unified,
2742360,MN,27,42360,White Bear Lake School District,Unified,
2742720,MN,27,42720,Willmar Public School District,Unified,
2742750,MN,27,42750,Willow River Public School District,Unified,
2742780,MN,27,42780,Windom Public School District,Unified,
2744070,MN,27,44070,Winona Area Public School District,Unified,
2744160,MN,27,44160,Worthington Public School District,Unified,
2744190,MN,27,44190,Wrenshall Public School District,Unified,
2745735,MN,27,45735,Zumbrota-Mazeppa School District,Unified,
2791445,MN,27,91445,Lake Crystal-Wellcome Memorial School District,Unified,
2791446,MN,27,91446,Tri-County School District,Unified,
2791447,MN,27,91447,Kittson Central School District,Unified,
2791448,MN,27,91448,Norman County West School District,Unified,
2791449,MN,27,91449,Win-E-Mac School District,Unified,
2791450,MN,27,91450,Mesabi East School District,Unified,
2791451,MN,27,91451,Janesville-Waldorf-Pemberton Public School District,Unified,
2799997,MN,27,99997,School District Not Defined,Unified,
2799998,MN,27,99998,School District Not Defined (Water),Unified,
2800360,MS,28,00360,Aberdeen School District,Unified,
2800390,MS,28,00390,Alcorn School District,Unified,
2800420,MS,28,00420,Amite County School District,Unified,
2800450,MS,28,00450,Amory School District,Unified,
2800510,MS,28,00510,Attala County School District,Unified,
2800540,MS,28,00540,Baldwyn School District,Unified,
2800570,MS,28,00570,Bay St. Louis School District,Unified,
2800600,MS,28,00600,Benton County School District,Unified,
2800630,MS,28,00630,Biloxi Public School District,Unified,
2800660,MS,28,00660,West Bolivar School District,Unified,
2800690,MS,28,00690,Benoit School District,Unified,
2800720,MS,28,00720,North Bolivar School District,Unified,
2800750,MS,28,00750,Cleveland School District,Unified,
2800780,MS,28,00780,Shaw School District,Unified,
2800810,MS,28,00810,Mound Bayou Public School,Unified,
2800820,MS,28,00820,Booneville School District,Unified,
2800840,MS,28,00840,Brookhaven School District,Unified,
2800870,MS,28,00870,Calhoun County School District,Unified,
2800900,MS,28,00900,Canton Public School District,Unified,
2800930,MS,28,00930,Carroll County School District,Unified,
2800960,MS,28,00960,Chickasaw County School District,Unified,
2800990,MS,28,00990,Choctaw County School District,Unified,
2801020,MS,28,01020,Claiborne County School District,Unified,
2801050,MS,28,01050,Clarksdale Municipal School District,Unified,
2801080,MS,28,01080,Clay County School District,Unified,
2801090,MS,28,01090,Clinton Public School District,Unified,
2801110,MS,28,01110,Coahoma County School District,Unified,
2801140,MS,28,01140,Coffeeville School District,Unified,
2801170,MS,28,01170,Columbia School District,Unified,
2801200,MS,28,01200,Columbus Municipal School District,Unified,
2801220,MS,28,01220,Copiah County School District,Unified,
2801260,MS,28,01260,Corinth School District,Unified,
2801290,MS,28,01290,Covington County School District,Unified,
2801320,MS,28,01320,DeSoto County School District,Unified,
2801350,MS,28,01350,Drew School District,Unified,
2801360,MS,28,01360,Durant Public School District,Unified,
2801380,MS,28,01380,East Jasper School District,Unified,
2801410,MS,28,01410,East Tallahatchie School District,Unified,
2801440,MS,28,01440,Enterprise School District,Unified,
2801470,MS,28,01470,Forest Municipal School District,Unified,
2801490,MS,28,01490,Forrest County Schools,Unified,
2801530,MS,28,01530,Franklin County School District,Unified,
2801560,MS,28,01560,George County School District,Unified,
2801590,MS,28,01590,Greene County School District,Unified,
2801620,MS,28,01620,Greenville Public School District,Unified,
2801650,MS,28,01650,Greenwood Public School District,Unified,
2801680,MS,28,01680,Grenada School District,Unified,
2801710,MS,28,01710,Gulfport School District,Unified,
2801740,MS,28,01740,Hancock County School District,Unified,
2801770,MS,28,01770,Harrison County School District,Unified,
2801800,MS,28,01800,Hattiesburg Public School District,Unified,
2801830,MS,28,01830,Hazlehurst City School District,Unified,
2801860,MS,28,01860,Hinds County School District,Unified,
2801890,MS,28,01890,Hollandale School District,Unified,
2801950,MS,28,01950,Holly Springs School District,Unified,
2801980,MS,28,01980,Holmes County School District,Unified,
2802010,MS,28,02010,Houston School District,Unified,
2802040,MS,28,02040,Humphreys County School District,Unified,
2802070,MS,28,02070,Indianola School District,Unified,
2802100,MS,28,02100,Itawamba County School District,Unified,
2802160,MS,28,02160,Jackson County School District,Unified,
2802190,MS,28,02190,Jackson Public School District,Unified,
2802220,MS,28,02220,Jefferson County School District,Unified,
2802250,MS,28,02250,Jefferson Davis County School District,Unified,
2802280,MS,28,02280,Jones County School District,Unified,
2802310,MS,28,02310,Kemper County School District,Unified,
2802340,MS,28,02340,Kosciusko School District,Unified,
2802370,MS,28,02370,Lafayette County School District,Unified,
2802400,MS,28,02400,Lamar County School District,Unified,
2802430,MS,28,02430,Lauderdale County School District,Unified,
2802460,MS,28,02460,Laurel School District,Unified,
2802490,MS,28,02490,Lawrence County School District,Unified,
2802520,MS,28,02520,Leake County School District,Unified,
2802550,MS,28,02550,Lee County School District,Unified,
2802580,MS,28,02580,Leflore County School District,Unified,
2802610,MS,28,02610,Leland School District,Unified,
2802640,MS,28,02640,Lincoln County School District,Unified,
2802670,MS,28,02670,Long Beach School District,Unified,
2802700,MS,28,02700,Louisville Municipal School District,Unified,
2802730,MS,28,02730,Lowndes County School District,Unified,
2802760,MS,28,02760,Lumberton Public School District,Unified,
2802790,MS,28,02790,Madison County School District,Unified,
2802820,MS,28,02820,Marion County School District,Unified,
2802850,MS,28,02850,Marshall County School District,Unified,
2802880,MS,28,02880,McComb School District,Unified,
2802910,MS,28,02910,Meridian Public School District,Unified,
2802940,MS,28,02940,Monroe County School District,Unified,
2802970,MS,28,02970,Montgomery County School District,Unified,
2803000,MS,28,03000,Moss Point School District,Unified,
2803030,MS,28,03030,Natchez-Adams School District,Unified,
2803060,MS,28,03060,Neshoba County School District,Unified,
2803090,MS,28,03090,Nettleton School District,Unified,
2803120,MS,28,03120,New Albany Public Schools,Unified,
2803150,MS,28,03150,Newton County School District,Unified,
2803180,MS,28,03180,Newton Municipal School,Unified,
2803210,MS,28,03210,North Panola School District,Unified,
2803240,MS,28,03240,North Pike School District,Unified,
2803270,MS,28,03270,North Tippah School District,Unified,
2803300,MS,28,03300,Noxubee County School District,Unified,
2803360,MS,28,03360,Ocean Springs School District,Unified,
